"<ID|readonly|noverify>";"<English>";"<French>";"<Italian>";"<German>";"<Spanish>";"<Russian>";"<Polish>";"<Czech>";"<Turkish>";"<Chinese>";"<Japanese>";"<Portuguese>";"<Ukrainian>";"<Serbian>";"<Hungarian>";"<Korean>";"<Belarusian>";"<Romanian>";"<TChinese>";"<HChinese>";"<Vietnamese>";"<Comments>";"<max_chars>"
"20mm_it_breda_ap/name";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";;
"20mm_it_breda_he";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";;
"20mm_it_breda_he/name";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";;
"20mm_jm61_rfs_naval_apds";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";"APDS-T, Mk.149";;
"20mm_jm61_rfs_naval_apds/name";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";"20mm, APDS-T, Mk.149";;
"20mm_jm61_rfs_naval_apit";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";;
"20mm_jm61_rfs_naval_apit/name";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";;
"20mm_jm61_rfs_naval_hei";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";;
"20mm_jm61_rfs_naval_hei/name";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";"20mm HEI belts";;
"20mm_jp_type98_naval_ap";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";"Type 100 AP-T";;
"20mm_jp_type98_naval_ap/name";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";"Type 100 20mm AP-T";;
"20mm_jp_type98_naval_he";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";"Type 100 HE-T";;
"20mm_jp_type98_naval_he/name";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";"Type 100 20mm HE-T";;
"20mm_oerlikon_navy_ap";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";;
"20mm_oerlikon_navy_ap/name";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";"20mm AP";;
"20mm_oerlikon_navy_he";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";;
"20mm_oerlikon_navy_he/name";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";"20mm HE";;
"20mm_rh202_naval_apds";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";;
"20mm_rh202_naval_apds/name";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";"20mm APDS belts";;
"20mm_rh202_naval_apit";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";;
"20mm_rh202_naval_apit/name";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";"20mm APIT belts";;
"20mm_rh202_naval_heit";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";;
"20mm_rh202_naval_heit/name";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";"20mm HEIT belts";;
"20mm_shvak_navy_ap";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";;
"20mm_shvak_navy_ap/name";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";"20mm AP belts";;
"20mm_shvak_navy_he";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";;
"20mm_shvak_navy_he/name";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";"20mm HE belts";;
"20mm_ussr_TNSh_AP";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";;
"20mm_ussr_TNSh_AP/name";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";"API";;
"20mm_ussr_TNSh_APCR";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";;
"20mm_ussr_TNSh_APCR/name";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";"API HV";;
"20mm_ussr_TNSh_HE";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";;
"20mm_ussr_TNSh_HE/name";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";"OZT";;
"25mm_2m3_ap_navy";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";;
"25mm_2m3_ap_navy/name";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";"25mm AP magazines";;
"25mm_2m3_he_navy";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";;
"25mm_2m3_he_navy/name";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";"25mm HE magazines";;
"25mm_mk38_naval_apds";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";;
"25mm_mk38_naval_apds/name";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";"25mm APDS belts";;
"25mm_mk38_naval_he";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";;
"25mm_mk38_naval_he/name";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";"25mm HEIT belts";;
"25mm_type96_naval_ap";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";"No. 2 AP-T";;
"25mm_type96_naval_ap/name";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";"No. 2 25mm AP-T";;
"25mm_type96_naval_incendiary";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";"No. 1 Mod. 1 HEI-T";;
"25mm_type96_naval_incendiary/name";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";"No. 1 Mod. 1 25mm HEI-T";;
"25mm_ussr_72K_AP";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";"AP-T, BR-132";;
"25mm_ussr_72K_AP/name";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";"25mm AP-T, BR-132";;
"25mm_ussr_72K_HE";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";"FI-T, OZR-132";;
"25mm_ussr_72K_HE/name";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";"25mm FI-T, OZR-132";;
"30mm_mk_103_38_AP_navy";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";;
"30mm_mk_103_38_AP_navy/name";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";"30mm API magazines";;
"30mm_mk_103_38_APCR_navy";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";;
"30mm_mk_103_38_APCR_navy/name";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";"30mm HEIT magazines";;
"30mm_ussr_naval_he_frag";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";;
"30mm_ussr_naval_he_frag/name";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";"30mm HE-I belts";;
"30mm_ussr_naval_he";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";;
"30mm_ussr_naval_he/name";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";"30mm HE belts";;
"37mm_ger_flak_navy_ap";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";;
"37mm_ger_flak_navy_ap/name";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";"37mm APT clips";;
